"veglenkesekvensid","relativ_posisjon","vegvedlikehold","rand_float","year"
1125782,0.17841596,vegarbeid,0.0000058295503984,2024
221600,0.88599725,vegarbeid,0.0000654060978301,2024
1003507,0.32642228,vegarbeid,0.0000881388960779,2022
885380,0.56687229,vegarbeid,0.0000783288089652,2022
1003368,0.03885064,vegarbeid,0.0000033571813881,2023
1150993,0.73611229,vegarbeid,0.000045620311097,2022
1111410,0.62610347,vegarbeid,0.0000885116281307,2022
249121,0.02486348,vegarbeid,0.0000958649790541,2022
491139,0.8576019,vegarbeid,0.0000164253341967,2023
972558,0.21579169,vegarbeid,0.0000415730758401,2024
384398,0.01057411,vegarbeid,0.0000148354525767,2023
403741,0.2028998,vegarbeid,0.0000261194990134,2022
492649,0.1621129,vegarbeid,0.0000855912325851,2023
946054,0.01525409,vegarbeid,0.0000808317960437,2022
3414471,0.05898128,vegarbeid,0.0000723533570981,2022
1126222,0.9909217,vegarbeid,0.0000748410450929,2022
384476,0.39331222,vegarbeid,0.0000333991871266,2023
885614,0.78048094,vegarbeid,0.0000048180624158,2023
446377,0.15012844,vegarbeid,0.0000674202279146,2024
2982064,0.01588207,vegarbeid,0.0000501201054802,2024
885269,0.85409706,vegarbeid,0.000093302492353,2023
705239,0.92782341,vegarbeid,0.0000906370862751,2022
705293,0.4628461,vegarbeid,0.000057681126258,2022
805196,0.09515372,vegarbeid,0.0000021253770968,2024
1060680,0.18904442,vegarbeid,0.0000030367792493,2022
446117,0.26619649,vegarbeid,0.0000980858055232,2023
2394251,0.04915804,vegarbeid,0.0000769631791113,2022
555405,0.26609821,vegarbeid,0.0000923339927948,2022
625379,0.18018464,vegarbeid,0.000031772542274,2023
320337,0.66838778,vegarbeid,0.0000676296053826,2024
578686,0.68645381,vegarbeid,0.0000730368038205,2022
805455,0.93511653,vegarbeid,0.0000190061044651,2023
320643,0.4365676,vegarbeid,0.0000552050681942,2023
704812,0.24409697,vegarbeid,0.0000088004050331,2022
289311,0.78490923,vegarbeid,0.0000848675015881,2022
249012,0.79594415,vegarbeid,0.0000860685854984,2024
142763,0.13539355,vegarbeid,0.0000438173883296,2023
224245,0.44485114,vegarbeid,0.0000483757664878,2024
554290,0.81001726,vegarbeid,0.0000210704713269,2024
106855,0.75904484,vegarbeid,0.0000478025209256,2024
180853,0.08145786,vegarbeid,0.0000534462192118,2024
756301,0.8818058,vegarbeid,0.0000865465024621,2024
3674233,0.16339186,vegarbeid,0.000058140592479,2023
864964,0.26429744,vegarbeid,0.000019873778508,2022
930492,0.76056752,vegarbeid,0.0000774370176512,2023
652513,0.13323429,vegarbeid,0.0000059178666186,2024
43522,0.40243976,vegarbeid,0.0000877603923042,2023
805653,0.28357118,vegarbeid,0.0000969581094858,2022
945895,0.4539629,vegarbeid,0.000049868893174,2023
405431,0.98546894,vegarbeid,0.0000867974271086,2024
492214,0.04552483,vegarbeid,0.0000263867398015,2023
578639,0.49528738,vegarbeid,0.000008904413383,2023
704654,0.83792404,vegarbeid,0.0000918815092754,2023
490694,0.68882016,vegarbeid,0.0000937189058191,2024
521396,0.60307579,vegarbeid,0.0000983480619309,2023
578335,0.1130858,vegarbeid,0.0000452250307263,2024
521315,0.89651075,vegarbeid,0.0000294183041857,2022
704902,0.95641596,vegarbeid,0.0000199306278529,2022
3632103,0.8228014,vegarbeid,0.0000075217648619,2024
521309,0.63749504,vegarbeid,0.0000352555716144,2022
930240,0.54713265,vegarbeid,0.0000072371638704,2022
885792,0.41221222,vegarbeid,0.0000108934874138,2022
930383,0.66255588,vegarbeid,0.0000570558937711,2023
1704612,0.8444017,vegarbeid,0.0000934861590632,2022
1126331,0.16385028,vegarbeid,0.0000082064805738,2023
856004,0.09091314,vegarbeid,0.0000466764181912,2022
1792534,0.7869361,vegarbeid,0.0000108025483138,2022
1060619,0.46835444,vegarbeid,0.000086851721201,2023
1060742,0.83166068,vegarbeid,0.000003097418098,2024
1060661,0.91699648,vegarbeid,0.0000669715498369,2024
2158,0.03419973,vegarbeid,0.0000803215615797,2023
43036,0.32663577,vegarbeid,0.0000336468187303,2023
44355,0.67602972,vegarbeid,0.0000127368487498,2024
181343,0.08355465,vegarbeid,0.0000075344366794,2023
1149269,0.48341598,vegarbeid,0.0000145197325876,2023
141535,0.80812493,vegarbeid,0.0000848932199766,2024
1786439,0.51089758,vegarbeid,0.0000303927986289,2023
320335,0.58705485,vegarbeid,0.0000547750007444,2022
320578,0.73668223,vegarbeid,0.0000061360791834,2022
3179991,0.51897006,vegarbeid,0.0000960816799613,2023
1175862,0.28074576,vegarbeid,0.0000703364219015,2024
805621,0.63074089,vegarbeid,0.000055682634429,2023
249351,0.00061991,vegarbeid,0.0000762659982813,2023
760509,0.6639879,vegarbeid,0.0000237846217482,2024
521316,0.72354274,vegarbeid,0.0000047455770167,2022
930625,0.96494026,vegarbeid,0.0000317581704072,2023
366479,0.05172207,vegarbeid,0.0000550010624899,2023
494245,0.20853618,vegarbeid,0.0000444942118316,2024
555110,0.94003054,vegarbeid,0.0000053698781172,2023
290941,0.33112637,vegarbeid,0.0000587632633088,2024
930638,0.51681737,vegarbeid,0.0000200264288562,2024
249595,0.59999036,vegarbeid,0.0000440115687433,2023
72493,0.5602016,vegarbeid,0.000082622929685,2023
384429,0.64735216,vegarbeid,0.0000503774810855,2023
885764,0.6748441,vegarbeid,0.0000640446694509,2022
493302,0.57766082,vegarbeid,0.000015065778983,2022
2201217,0.9731622,vegarbeid,0.0000462256969325,2023
492972,0.09212249,vegarbeid,0.0000599771679365,2022
1175677,0.91775764,vegarbeid,0.0000477772410791,2024
856421,0.74872968,vegarbeid,0.0000053723969474,2024
3263296,0.8962507,vegarbeid,0.0000177555602267,2024
1110990,0.16936727,vegarbeid,0.0000592329314639,2022
248990,0.87382802,vegarbeid,0.0000683619051208,2022
249121,0.7562491,vegarbeid,0.0000917192526858,2023
1111506,0.44059705,vegarbeid,0.0000725845829509,2022
492117,0.32549363,vegarbeid,0.0000269071180786,2022
946853,0.20865194,vegarbeid,0.0000360216377235,2023
604615,0.71627593,vegarbeid,0.0000419488068888,2022
805726,0.49094638,vegarbeid,0.0000233937794121,2024
521499,0.76825701,vegarbeid,0.0000497063327486,2023
2352344,0.1853087,vegarbeid,0.0000788576671636,2024
409488,0.71005492,vegarbeid,0.000044399605349,2024
651675,0.0123801,vegarbeid,0.0000218397838299,2022
493889,0.91112105,vegarbeid,0.0000453679946572,2024
21925,0.61736664,vegarbeid,0.000073064193207,2023
44080,0.15056699,vegarbeid,0.0000742894443209,2023
320449,0.58000729,vegarbeid,0.000055605375704,2023
1060043,0.9768365,vegarbeid,0.0000075275093262,2022
1175849,0.78074409,vegarbeid,0.0000068818726578,2024
859386,0.5230171,vegarbeid,0.0000007406963195,2024
1126192,0.24799683,vegarbeid,0.0000419553762385,2023
181284,0.92149533,vegarbeid,0.0000390208375922,2024
320732,0.83994864,vegarbeid,0.0000781321874762,2024
1126182,0.74288671,vegarbeid,0.0000498006856643,2024
106218,0.44436056,vegarbeid,0.0000886510862654,2024
141695,0.1409631,vegarbeid,0.0000227529867139,2022
446927,0.17090747,vegarbeid,0.0000551448499756,2023
122439,0.93078003,vegarbeid,0.0000353575216204,2023
224655,0.16075211,vegarbeid,0.0000997688934864,2022
384556,0.71919547,vegarbeid,0.0000354926736269,2022
885987,0.62100496,vegarbeid,0.0000820382671417,2023
121579,0.54673679,vegarbeid,0.0000684027899428,2023
1957046,0.84492062,vegarbeid,0.0000486044842,2024
885459,0.27819412,vegarbeid,0.0000855658816775,2022
554097,0.59903255,vegarbeid,0.0000749581165164,2023
2207468,0.56976367,vegarbeid,0.0000931591993373,2022
946484,0.47302728,vegarbeid,0.0000929287566184,2024
1125901,0.57917902,vegarbeid,0.0000280073824216,2022
521346,0.7895364,vegarbeid,0.0000977890280865,2024
1792565,0.40022,vegarbeid,0.0000131356206968,2022
1794416,0.10346246,vegarbeid,0.0000489297241745,2024
3148968,0.52283195,vegarbeid,0.0000372364506736,2023
886069,0.017843,vegarbeid,0.0000375519076294,2023
705340,0.78339113,vegarbeid,0.0000980177370615,2024
1772701,0.90278781,vegarbeid,0.0000886383937788,2023
491711,0.90697852,vegarbeid,0.0000301066750066,2022
1126284,0.80074679,vegarbeid,0.0000530062357615,2023
1126364,0.35384303,vegarbeid,0.0000981249129663,2022
143918,0.75427372,vegarbeid,0.0000914586922932,2022
943674,0.06559452,vegarbeid,0.0000318012952045,2022
1125825,0.96765202,vegarbeid,0.0000810371716515,2024
121686,0.55953365,vegarbeid,0.0000875376653868,2023
407698,0.14308365,vegarbeid,0.0000877840545968,2024
41570,0.08588429,vegarbeid,0.0000223169847673,2022
1111627,0.44564257,vegarbeid,0.0000060451748035,2024
1792458,0.67871811,vegarbeid,0.0000957841248371,2022
2607314,0.85575698,vegarbeid,0.0000126870360333,2022
885715,0.60280517,vegarbeid,0.0000523447463523,2023
143727,0.84765646,vegarbeid,0.000077894915504,2024
930425,0.23897657,vegarbeid,0.0000998936536188,2022
3251341,0.33262474,vegarbeid,0.0000575712368053,2023
73451,0.21643391,vegarbeid,0.0000029335774059,2024
72347,0.83577123,vegarbeid,0.0000058529765771,2022
249384,0.18019081,vegarbeid,0.0000092017888177,2024
249636,0.68263957,vegarbeid,0.0000404847126693,2023
554773,0.83321136,vegarbeid,0.0000373201756279,2023
22008,0.62210886,vegarbeid,0.0000153962910933,2023
222241,0.62501045,vegarbeid,0.0000659046629397,2023
2723954,0.63157272,vegarbeid,0.0000496903963271,2024
2678020,0.60698706,vegarbeid,0.0000198695687463,2022
143371,0.35020308,vegarbeid,0.0000600036368815,2023
1126308,0.97344693,vegarbeid,0.0000724757978142,2023
942333,0.34502404,vegarbeid,0.0000176259789934,2023
1002055,0.96973958,vegarbeid,0.0000285272410782,2023
2370670,0.91566252,vegarbeid,0.0000705489936548,2022
704797,0.66264191,vegarbeid,0.0000503882605494,2023
856757,0.69825131,vegarbeid,0.0000014754165851,2022
1148313,0.91074576,vegarbeid,0.0000122379014903,2024
805460,0.64026709,vegarbeid,0.0000359016692062,2024
705240,0.91216005,vegarbeid,0.000002965971955,2023
21800,0.8774649,vegarbeid,0.000020838319582,2022
2570030,0.3896849,vegarbeid,0.0000570478489905,2022
72594,0.81678189,vegarbeid,0.0000637454255653,2022
181283,0.87212292,vegarbeid,0.0000816559849314,2022
3403253,0.10642285,vegarbeid,0.0000991994251603,2023
1002161,0.45637322,vegarbeid,0.0000659543500017,2024
73564,0.47464599,vegarbeid,0.0000481410872489,2022
521327,0.11286718,vegarbeid,0.0000311350689929,2022
42318,0.30057499,vegarbeid,0.000095041104318,2023
144995,0.79701846,vegarbeid,0.0000163560731798,2024
1060552,0.60382963,vegarbeid,0.0000199414983962,2022
443691,0.48434413,vegarbeid,0.0000464458399765,2024
553353,0.6155047,vegarbeid,0.0000215389969497,2024
1665984,0.31977882,vegarbeid,0.000064665775001,2024
885360,0.0753407,vegarbeid,0.0000408775359684,2022
578383,0.60244849,vegarbeid,0.0000034541186407,2023
578686,0.17065873,vegarbeid,0.0000899317330342,2022
604149,0.60026851,vegarbeid,0.0000237678464112,2024
72644,0.09651813,vegarbeid,0.0000239543013054,2024
944180,0.2638749,vegarbeid,0.0000506251402788,2022
971423,0.22816988,vegarbeid,0.0000410733834343,2022
284684,0.71875869,vegarbeid,0.0000840939054313,2024
403687,0.12961998,vegarbeid,0.0000385123053197,2022
885562,0.33179414,vegarbeid,0.0000139112277244,2024
1150662,0.12138168,vegarbeid,0.0000094231611742,2022
1110987,0.54495571,vegarbeid,0.0000341742882787,2023
2518807,0.04368606,vegarbeid,0.0000594533439165,2023
3449804,0.14390686,vegarbeid,0.0000678731566672,2023
181296,0.96085459,vegarbeid,0.0000850000953144,2022
106452,0.64991517,vegarbeid,0.0000416552676465,2024
181107,0.45075467,vegarbeid,0.0000934248227098,2024
181203,0.40341044,vegarbeid,0.0000512511553461,2024
181306,0.165202,vegarbeid,0.0000912590655058,2024
804944,0.56686378,vegarbeid,0.0000159701043099,2023
521500,0.18209031,vegarbeid,0.0000246808407052,2024
705368,0.95809724,vegarbeid,0.0000187851510759,2022
121461,0.53382071,vegarbeid,0.0000181376847771,2024
578140,0.38234061,vegarbeid,0.0000235518415069,2023
553481,0.08846323,vegarbeid,0.0000680095454968,2022
578624,0.84621231,vegarbeid,0.0000495842447394,2022
704666,0.86447437,vegarbeid,0.0000682667798544,2023
930415,0.34263393,vegarbeid,0.0000205067916103,2023
805665,0.6444017,vegarbeid,0.0000767097940366,2024
121786,0.07401862,vegarbeid,0.0000878888981267,2022
3630060,0.44703644,vegarbeid,0.0000811590975967,2023
555491,0.14322878,vegarbeid,0.0000983239473558,2022
805157,0.94964014,vegarbeid,0.0000434242919276,2023
857226,0.90095873,vegarbeid,0.0000949206473595,2022
249198,0.91122432,vegarbeid,0.0000083594935497,2022
121789,0.93578543,vegarbeid,0.0000115271721007,2023
971624,0.94532617,vegarbeid,0.0000300872331692,2023
943776,0.84079347,vegarbeid,0.0000245285390674,2024
1678638,0.25943474,vegarbeid,0.000001918130025,2023
704729,0.26948813,vegarbeid,0.0000990731583926,2024
759359,0.48665797,vegarbeid,0.0000909829859099,2022
249207,0.97172662,vegarbeid,0.0000160075439499,2024
856026,0.61257407,vegarbeid,0.0000060903558388,2024
885315,0.67874394,vegarbeid,0.0000599941017682,2023
1126131,0.71018067,vegarbeid,0.0000010193619172,2024
2418412,0.29434962,vegarbeid,0.0000783440593966,2022
364529,0.72696668,vegarbeid,0.0000627050310953,2024
578365,0.06084517,vegarbeid,0.0000550953217577,2023
578606,0.0006283,vegarbeid,0.0000409879614196,2023
1002810,0.1429006,vegarbeid,0.000027239073166,2022
490836,0.63245474,vegarbeid,0.0000730292217541,2023
805288,0.75409071,vegarbeid,0.0000024603330755,2022
1111546,0.57902455,vegarbeid,0.000027725916842,2024
885720,0.71416036,vegarbeid,0.0000057591028019,2023
705078,0.95497504,vegarbeid,0.0000162834597059,2022
1126071,0.23371805,vegarbeid,0.0000930293103232,2022
555508,0.95205666,vegarbeid,0.0000678822123242,2022
930608,0.55783893,vegarbeid,0.000049584498757,2022
1175595,0.78927063,vegarbeid,0.0000714277009971,2024
650836,0.23201645,vegarbeid,0.0000951948680091,2024
971841,0.08141961,vegarbeid,0.000098723764842,2023
2809679,0.49430847,vegarbeid,0.0000471973993948,2023
249004,0.52881852,vegarbeid,0.0000554761905607,2022
760273,0.84236001,vegarbeid,0.0000768360127348,2023
1700669,0.50644641,vegarbeid,0.0000411817823047,2022
759824,0.37562363,vegarbeid,0.0000712598284991,2023
761112,0.38944778,vegarbeid,0.0000425057970609,2023
578372,0.46914885,vegarbeid,0.0000799549120172,2024
2586373,0.02023966,vegarbeid,0.0000377718034461,2023
553184,0.99563681,vegarbeid,0.0000249516672504,2024
578614,0.08594686,vegarbeid,0.0000375762576479,2022
1148556,0.88427078,vegarbeid,0.0000690809364792,2022
758943,0.42525699,vegarbeid,0.0000864182645069,2022
121501,0.44467076,vegarbeid,0.0000947110234907,2022
930499,0.90241861,vegarbeid,0.000035148428814,2023
704897,0.52550036,vegarbeid,0.0000395046242679,2023
493415,0.79465098,vegarbeid,0.0000412005431114,2023
552973,0.07642863,vegarbeid,0.0000532200462255,2024
249262,0.73399087,vegarbeid,0.000041869303259,2024
2515626,0.67547588,vegarbeid,0.0000858495899658,2022
409254,0.24128732,vegarbeid,0.0000881045985175,2022
249285,0.44326218,vegarbeid,0.0000540132122921,2023
578376,0.6606071,vegarbeid,0.0000126041054881,2023
554501,0.71920712,vegarbeid,0.0000457527926815,2024
491192,0.78782149,vegarbeid,0.0000699298885622,2024
885688,0.96025897,vegarbeid,0.0000606134515365,2023
222355,0.02586708,vegarbeid,0.000054063806271,2023
854866,0.21360908,vegarbeid,0.0000881961374762,2024
805288,0.48174349,vegarbeid,0.0000673188099051,2023
21945,0.18666755,vegarbeid,0.0000265113701368,2022
43331,0.69232427,vegarbeid,0.0000861914160477,2023
1060527,0.51984974,vegarbeid,0.0000567587527179,2023
930506,0.73604464,vegarbeid,0.0000301479394131,2022
1744642,0.95364821,vegarbeid,0.0000325321145369,2024
320022,0.00871274,vegarbeid,0.000029819442534,2022
855210,0.73479354,vegarbeid,0.0000629683237893,2023
578376,0.75853392,vegarbeid,0.0000243298224459,2022
493591,0.84505726,vegarbeid,0.0000575715049,2024
578256,0.05991091,vegarbeid,0.0000533745529342,2024
143402,0.88345754,vegarbeid,0.0000518977211157,2022
249144,0.75622926,vegarbeid,0.0000745931405375,2022
249562,0.05695083,vegarbeid,0.0000202653088867,2023
1147927,0.20974501,vegarbeid,0.0000497096973572,2022
72602,0.13356322,vegarbeid,0.0000182560304315,2023
225385,0.99970491,vegarbeid,0.000044272960399,2022
364279,0.20631742,vegarbeid,0.0000810892180995,2023
3634805,0.25002352,vegarbeid,0.0000191919859435,2022
1991,0.45359818,vegarbeid,0.000055215681575,2023
43714,0.13658962,vegarbeid,0.0000242148022643,2022
1671799,0.79746647,vegarbeid,0.0000740487462386,2024
181227,0.72475287,vegarbeid,0.000077956961305,2023
578149,0.9471823,vegarbeid,0.0000378141626349,2023
578292,0.21730545,vegarbeid,0.0000674231012405,2024
2296932,0.5634439,vegarbeid,0.0000009957922551,2024
553498,0.10614286,vegarbeid,0.000080066076502,2022
553822,0.22699832,vegarbeid,0.0000820168409118,2023
705189,0.48687128,vegarbeid,0.0000826558279189,2023
1158501,0.05576414,vegarbeid,0.0000596807655673,2023
121523,0.33862902,vegarbeid,0.0000907401832911,2024
3300574,0.90273427,vegarbeid,0.0000198618532923,2023
72376,0.06808847,vegarbeid,0.0000676857697871,2022
1110537,0.97357273,vegarbeid,0.0000511295311052,2023
1175451,0.08905989,vegarbeid,0.000047274701075,2022
181295,0.29177671,vegarbeid,0.000038873803526,2022
22063,0.65251696,vegarbeid,0.00001310337016,2024
1111959,0.39464751,vegarbeid,0.0000352680534846,2022
704708,0.71767248,vegarbeid,0.0000655330202369,2022
249623,0.2898428,vegarbeid,0.0000919422018477,2023
249325,0.36097184,vegarbeid,0.0000067376428692,2022
604941,0.68669885,vegarbeid,0.0000836214084227,2022
180902,0.70888331,vegarbeid,0.0000302692878839,2022
2037828,0.0289789,vegarbeid,0.0000238034132956,2024
651619,0.18507176,vegarbeid,0.0000536775977686,2024
72629,0.60093877,vegarbeid,0.0000298626161421,2022
805611,0.31332318,vegarbeid,0.0000188956122088,2022
1110904,0.69053068,vegarbeid,0.0000495563399409,2023
1126154,0.1602591,vegarbeid,0.0000635789798782,2024
1823461,0.21059944,vegarbeid,0.0000503994662192,2023
705334,0.19245684,vegarbeid,0.0000536784237496,2022
885250,0.64616842,vegarbeid,0.0000022334741839,2022
554842,0.07857756,vegarbeid,0.0000745595251724,2024
319802,0.6189496,vegarbeid,0.0000749621332798,2022
2799094,0.72273181,vegarbeid,0.0000721199313415,2022
72383,0.90812464,vegarbeid,0.00006230479654,2022
2282217,0.68678478,vegarbeid,0.0000920468670457,2023
755074,0.13952861,vegarbeid,0.0000261259871821,2024
141948,0.05119973,vegarbeid,0.0000706538998714,2022
756999,0.82876742,vegarbeid,0.0000015949150587,2022
858093,0.80598702,vegarbeid,0.0000320345486065,2024
804979,0.77492184,vegarbeid,0.0000356348519087,2022
854261,0.99429657,vegarbeid,0.0000359440945061,2023
1792467,0.19918284,vegarbeid,0.0000820746369254,2024
181037,0.24217862,vegarbeid,0.0000237996331683,2024
1917333,0.86008322,vegarbeid,0.000055659023138,2022
705336,0.88824433,vegarbeid,0.0000381042599304,2022
288571,0.97239419,vegarbeid,0.000059362405412,2022
885487,0.43951046,vegarbeid,0.000018053363823,2024
885612,0.48360094,vegarbeid,0.0000952976626478,2023
2488737,0.35771993,vegarbeid,0.0000097089241357,2024
2626203,0.72509013,vegarbeid,0.0000624528645448,2024
144904,0.99177804,vegarbeid,0.0000817720698012,2024
72614,0.37721374,vegarbeid,0.0000424146256557,2022
3201709,0.73074093,vegarbeid,0.0000768710348015,2024
603449,0.85188611,vegarbeid,0.0000873353753189,2024
651425,0.22576729,vegarbeid,0.0000686667397877,2022
758798,0.09840939,vegarbeid,0.0000321208869684,2023
804922,0.91313073,vegarbeid,0.0000180638482986,2023
1003965,0.08992897,vegarbeid,0.0000405907557892,2022
705014,0.93499836,vegarbeid,0.0000470969704671,2024
1111410,0.54048795,vegarbeid,0.0000300501510788,2023
552961,0.95299982,vegarbeid,0.0000364511523847,2024
1751047,0.48470411,vegarbeid,0.0000066171253407,2022
366038,0.77813256,vegarbeid,0.0000827453740674,2024
1110537,0.9798196,vegarbeid,0.0000626098252975,2023
1110929,0.70762314,vegarbeid,0.0000918856339213,2024
384485,0.88825348,vegarbeid,0.0000446051802855,2024
578292,0.46387513,vegarbeid,0.000048650614336,2022
553230,0.19927713,vegarbeid,0.0000002197031942,2024
145298,0.20823194,vegarbeid,0.0000295049866609,2022
121503,0.90094609,vegarbeid,0.0000252494382781,2024
1715418,0.78421506,vegarbeid,0.0000218217043157,2023
22154,0.62668452,vegarbeid,0.0000507130707623,2022
2327172,0.56548841,vegarbeid,0.0000073406072633,2024
491932,0.02722389,vegarbeid,0.00006425110436,2024
1786357,0.49133972,vegarbeid,0.0000421843617071,2023
885997,0.69732018,vegarbeid,0.0000785095805909,2024
886080,0.75681822,vegarbeid,0.0000311758199165,2024
971806,0.75523742,vegarbeid,0.0000730930522389,2024
384370,0.58856762,vegarbeid,0.0000331733340065,2024
407185,0.82539271,vegarbeid,0.0000852923131982,2023
320398,0.55608049,vegarbeid,0.0000244089727774,2023
364168,0.15544616,vegarbeid,0.0000619702363829,2022
364468,0.59672282,vegarbeid,0.0000848708501094,2023
443927,0.57155454,vegarbeid,0.0000481853321503,2024
704650,0.96586755,vegarbeid,0.0000003410070346,2022
704717,0.6952525,vegarbeid,0.0000665692983699,2023
1060733,0.10362824,vegarbeid,0.0000631754587346,2023
1125908,0.52897042,vegarbeid,0.0000644859445298,2024
42848,0.98349521,vegarbeid,0.0000796607052469,2024
2482179,0.4574625,vegarbeid,0.0000506785078794,2024
1126124,0.89592874,vegarbeid,0.0000390854301003,2023
2258382,0.92390066,vegarbeid,0.000074605784373,2024
1125871,0.06131762,vegarbeid,0.0000836499958543,2023
145313,0.47062489,vegarbeid,0.0000433434823596,2023
492300,0.29151613,vegarbeid,0.0000443055533953,2022
493516,0.27254067,vegarbeid,0.0000141258590219,2024
1759075,0.75966812,vegarbeid,0.0000706979099803,2023
704687,0.28311491,vegarbeid,0.0000493433881472,2024
930563,0.86950632,vegarbeid,0.0000079438176244,2023
886077,0.14100089,vegarbeid,0.0000093587367607,2024
144366,0.06275257,vegarbeid,0.0000060864094155,2022
885462,0.79306125,vegarbeid,0.000004416372486,2022
758024,0.76862298,vegarbeid,0.000012052253771,2022
249547,0.41291647,vegarbeid,0.0000656777843417,2022
521402,0.32307996,vegarbeid,0.0000862852476501,2022
443928,0.87296056,vegarbeid,0.000020501445487,2022
106715,0.37811216,vegarbeid,0.0000990108812647,2023
2014445,0.2901242,vegarbeid,0.0000503485320811,2024
1342,0.23700498,vegarbeid,0.0000713224354011,2024
1002679,0.54291045,vegarbeid,0.0000914091247104,2023
578470,0.04694625,vegarbeid,0.0000573023505357,2022
805257,0.62229352,vegarbeid,0.0000858179287356,2023
930256,0.2506322,vegarbeid,0.0000511868274686,2022
943405,0.51870999,vegarbeid,0.0000855432154685,2022
943733,0.09410137,vegarbeid,0.0000385871023134,2023
1175863,0.61933973,vegarbeid,0.0000177510174458,2023
971638,0.53969919,vegarbeid,0.0000968142754926,2023
704668,0.77767839,vegarbeid,0.0000234677459463,2024
704930,0.62660658,vegarbeid,0.0000509239618205,2024
705019,0.93419308,vegarbeid,0.0000831349243173,2022
930644,0.42738354,vegarbeid,0.0000567416823714,2022
121819,0.88097362,vegarbeid,0.0000445491368036,2022
930469,0.20528614,vegarbeid,0.000098216169771,2022
971656,0.89407898,vegarbeid,0.0000573349009571,2024
578292,0.76969451,vegarbeid,0.0000584935536482,2023
73345,0.24672729,vegarbeid,0.0000462262387068,2024
365720,0.42559801,vegarbeid,0.0000217311372295,2023
405537,0.06237063,vegarbeid,0.0000088546713408,2023
930350,0.85073291,vegarbeid,0.0000959106458585,2024
121683,0.33822064,vegarbeid,0.0000215545626739,2022
141728,0.04479477,vegarbeid,0.0000619344337921,2024
2673405,0.43755151,vegarbeid,0.0000926104051653,2023
3198001,0.59688654,vegarbeid,0.0000775769096795,2023
1126134,0.82411178,vegarbeid,0.0000970816227495,2024
1175865,0.86856817,vegarbeid,0.0000630896850864,2023
1204416,0.14809169,vegarbeid,0.0000686708809389,2023
3300578,0.49669019,vegarbeid,0.0000926313717998,2023
885397,0.71034691,vegarbeid,0.0000749960543274,2023
2291,0.47951731,vegarbeid,0.0000157128210501,2023
885829,0.31791419,vegarbeid,0.0000287148024107,2022
860132,0.93414051,vegarbeid,0.0000931426120157,2024
758536,0.82448552,vegarbeid,0.0000667997460594,2023
2460300,0.82070245,vegarbeid,0.0000697950224497,2024
578652,0.61104395,vegarbeid,0.0000678274758001,2022
281726,0.33919826,vegarbeid,0.000018073995132,2023
858469,0.37175908,vegarbeid,0.0000981941686329,2022
121633,0.87592636,vegarbeid,0.0000653160911898,2023
886020,0.03213745,vegarbeid,0.0000915900377204,2023
249173,0.79728246,vegarbeid,0.0000600141743862,2024
859786,0.62304353,vegarbeid,0.0000333910856187,2024
224182,0.25253548,vegarbeid,0.0000623040954184,2022
1126434,0.83386131,vegarbeid,0.0000123045410719,2022
555574,0.50154741,vegarbeid,0.0000911749675231,2023
491037,0.86300027,vegarbeid,0.0000515514944948,2023
705045,0.19907673,vegarbeid,0.0000611393692115,2022
945968,0.07145806,vegarbeid,0.000045448092417,2024
320381,0.35161332,vegarbeid,0.0000405735781919,2023
554186,0.2926555,vegarbeid,0.0000030842050907,2023
578501,0.12248065,vegarbeid,0.0000105080457813,2024
885764,0.70185718,vegarbeid,0.0000587797535538,2022
2793023,0.57736663,vegarbeid,0.00001056811788,2022
318905,0.6918596,vegarbeid,0.0000583919096343,2024
249015,0.65585127,vegarbeid,0.0000289309798227,2022
444305,0.99356583,vegarbeid,0.0000377701842077,2023
1126132,0.72820391,vegarbeid,0.0000545372680237,2022
855868,0.94456593,vegarbeid,0.0000192501201554,2023
320397,0.3415077,vegarbeid,0.0000685760852035,2023
1717217,0.34258425,vegarbeid,0.0000103775135084,2022
181086,0.20338581,vegarbeid,0.0000164375559022,2024
404022,0.43193402,vegarbeid,0.000006704585763,2022
1003180,0.26022709,vegarbeid,0.0000059597319778,2024
704895,0.79788439,vegarbeid,0.0000908232640104,2024
578603,0.48379509,vegarbeid,0.0000113530630322,2024
804769,0.91961494,vegarbeid,0.0000483112411539,2023
805666,0.57153251,vegarbeid,0.0000686123519844,2022
651827,0.94216258,vegarbeid,0.0000533491028051,2024
521494,0.64959812,vegarbeid,0.0000739935692285,2022
805609,0.45849509,vegarbeid,0.0000622474208598,2022
320607,0.04404532,vegarbeid,0.0000864417118248,2022
365933,0.25352337,vegarbeid,0.0000397452483126,2022
930268,0.53930756,vegarbeid,0.0000900192766808,2023
885266,0.54237773,vegarbeid,0.0000371976580031,2022
805247,0.66104593,vegarbeid,0.0000274701069477,2023
945912,0.67863165,vegarbeid,0.0000301947438449,2024
2794600,0.77833655,vegarbeid,0.0000883592026338,2023
886069,0.8419688,vegarbeid,0.0000615068625401,2022
885794,0.76466018,vegarbeid,0.0000317140217753,2023
521965,0.09724238,vegarbeid,0.0000627013195795,2022
1175602,0.59627854,vegarbeid,0.000019429103669,2023
2477297,0.43120665,vegarbeid,0.0000764377130352,2022
291382,0.89771666,vegarbeid,0.0000333332151083,2024
42433,0.74363104,vegarbeid,0.0000250487092074,2023
